Id,RobotId,RobotColor,command,Date,Speed,EnvironmentId,SimulationType
1006,118,g,sleep,"2019-05-29 18:00:50",3,4,
1009,126,c,driving,"2019-05-29 18:01:10",3,4,
1010,59,r,driving,"2019-05-29 18:01:10",3,4,
1011,129,s,rolling,"2019-05-29 18:01:20",3,2,
1012,123,p,rolling,"2019-05-29 18:01:20",3,2,
1013,122,j,playing,"2019-05-29 18:01:29",3,1,
1014,118,g,playing,"2019-05-29 18:01:29",3,1,
1019,133,p,turning,"2019-05-29 18:01:58",3,4,
1020,131,w,"holding still","2019-05-29 18:02:08",3,2,
1021,130,y,"holding still","2019-05-29 18:02:08",3,2,
1022,126,c,"do yoga","2019-05-29 18:02:18",3,2,
1023,118,g,"do yoga","2019-05-29 18:02:18",3,2,
1025,59,r,yell,"2019-05-29 18:02:38",3,2,
1026,132,j,yell,"2019-05-29 18:02:38",3,2,
1029,135,y,sleep,"2019-05-29 18:02:57",3,3,
1030,133,p,sleep,"2019-05-29 18:02:57",3,3,
1037,137,y,turning,"2019-05-29 18:03:36",3,4,
1038,133,p,turning,"2019-05-29 18:03:36",3,4,
1039,128,o,waiting,"2019-05-29 18:03:46",3,2,
1040,136,j,waiting,"2019-05-29 18:03:46",3,2,
1041,18,b,clapping,"2019-05-29 18:03:55",3,3,
1042,131,w,clapping,"2019-05-29 18:03:55",3,3,
1043,133,p,"Death Stare","2019-05-29 18:04:04",3,3,
1044,118,g,"Death Stare","2019-05-29 18:04:04",3,3,
1046,136,j,running,"2019-05-29 18:04:23",3,1,
1047,137,y,running,"2019-05-29 18:04:23",3,1,
1049,118,g,hidding,"2019-05-29 18:04:42",3,4,
1050,134,c,hidding,"2019-05-29 18:04:42",3,4,
1051,138,p,hidding,"2019-05-29 18:04:51",3,4,
1052,18,b,hidding,"2019-05-29 18:04:51",3,4,
1053,137,y,taunting,"2019-05-29 18:05:01",3,2,
1054,129,s,taunting,"2019-05-29 18:05:01",3,2,
1055,134,c,dancing,"2019-05-29 18:05:11",3,2,
1056,118,g,dancing,"2019-05-29 18:05:11",3,2,
1058,128,o,dance,"2019-05-29 18:05:30",3,4,
1059,139,j,dance,"2019-05-29 18:05:30",3,4,
1063,128,o,"play ball","2019-05-29 18:05:59",3,2,
1064,118,g,"play ball","2019-05-29 18:05:59",3,2,
1067,139,j,play,"2019-05-29 18:06:19",3,1,
1068,59,r,play,"2019-05-29 18:06:19",3,1,
1069,137,y,"doing nothing","2019-05-29 18:06:29",3,5,
1070,140,c,"doing nothing","2019-05-29 18:06:29",3,5,
1071,141,s,starring,"2019-05-29 18:06:39",3,5,
1072,18,b,starring,"2019-05-29 18:06:39",3,5,
1075,143,j,starring,"2019-05-29 18:06:58",3,5,
1076,118,g,starring,"2019-05-29 18:06:58",3,5,
1081,143,j,rolling,"2019-05-29 18:07:28",3,2,
1082,118,g,rolling,"2019-05-29 18:07:28",3,2,
1084,131,w,driving,"2019-05-29 18:07:45",4,5,
1085,144,c,driving,"2019-05-29 18:07:45",4,5,
1086,59,r,sleep,"2019-05-29 18:07:52",4,5,
1087,137,y,sleep,"2019-05-29 18:07:52",4,5,
1088,18,b,walking,"2019-05-29 18:08:00",4,4,
1089,138,p,walking,"2019-05-29 18:08:00",4,4,
1090,144,c,"Death Stare","2019-05-29 18:08:08",4,4,
1091,118,g,"Death Stare","2019-05-29 18:08:08",4,4,
1093,18,b,"moving from screen","2019-05-29 18:08:22",4,4,
1094,141,s,"moving from screen","2019-05-29 18:08:22",4,4,
1095,138,p,"Death Stare","2019-05-29 18:08:30",4,4,
1096,131,w,"Death Stare","2019-05-29 18:08:30",4,4,
1098,137,y,torturing,"2019-05-29 18:08:45",4,4,
1099,118,g,torturing,"2019-05-29 18:08:45",4,4,
1101,141,s,clapping,"2019-05-29 18:09:00",4,3,
1102,131,w,clapping,"2019-05-29 18:09:00",4,3,
1104,142,o,panick,"2019-05-29 18:09:15",4,4,
1105,146,c,panick,"2019-05-29 18:09:15",4,4,
1107,148,y,crying,"2019-05-29 18:09:23",4,3,
1108,18,b,run,"2019-05-29 18:09:30",4,3,
1109,59,r,run,"2019-05-29 18:09:30",4,3,
1112,150,o,stare,"2019-05-29 18:09:45",4,1,
1113,118,g,stare,"2019-05-29 18:09:45",4,1,
1114,18,b,dance,"2019-05-29 18:09:53",4,3,
1115,149,s,dance,"2019-05-29 18:09:53",4,3,
1116,148,y,rolling,"2019-05-29 18:10:01",4,1,
1117,59,r,rolling,"2019-05-29 18:10:01",4,1,
1118,150,o,"doing nothing","2019-05-29 18:10:08",4,5,
1119,118,g,"doing nothing","2019-05-29 18:10:08",4,5,
1121,148,y,sitting,"2019-05-29 18:10:23",4,4,
1122,131,w,sitting,"2019-05-29 18:10:23",4,4,
1124,149,s,stand,"2019-05-29 18:10:38",4,4,
1125,118,g,stand,"2019-05-29 18:10:38",4,4,
1127,151,o,"holding still","2019-05-29 18:10:53",4,5,
1128,145,j,"holding still","2019-05-29 18:10:53",4,5,
1129,59,r,"holding still","2019-05-29 18:11:01",4,4,
1130,131,w,"holding still","2019-05-29 18:11:01",4,4,
1139,155,w,scratching,"2019-05-29 18:11:38",4,3,
1140,118,g,scratching,"2019-05-29 18:11:38",4,3,
1141,154,j,clapping,"2019-05-29 18:11:46",4,2,
1142,147,p,clapping,"2019-05-29 18:11:46",4,2,
1143,59,r,pumping,"2019-05-29 18:11:54",4,4,
1144,146,c,pumping,"2019-05-29 18:11:54",4,4,
1147,156,w,dance,"2019-05-29 18:12:09",4,2,
1148,118,g,dance,"2019-05-29 18:12:09",4,2,
1155,158,w,wiggle,"2019-05-29 18:12:39",4,1,
1156,118,g,wiggle,"2019-05-29 18:12:39",4,1,
1163,159,w,pumping,"2019-05-29 18:13:09",4,4,
1164,118,g,pumping,"2019-05-29 18:13:09",4,4,
1165,154,j,"Death Stare","2019-05-29 18:13:17",4,4,
1166,152,y,"Death Stare","2019-05-29 18:13:17",4,4,
1167,151,o,hidding,"2019-05-29 18:13:24",4,4,
1168,146,c,hidding,"2019-05-29 18:13:24",4,4,
1169,159,w,stare,"2019-05-29 18:13:32",4,4,
1170,118,g,stare,"2019-05-29 18:13:32",4,4,
1174,161,y,breathing,"2019-05-29 18:13:54",4,2,
1175,154,j,"holding still","2019-05-29 18:14:02",4,1,
1176,118,g,"holding still","2019-05-29 18:14:02",4,1,
1180,163,c,"trip over","2019-05-29 18:14:24",4,1,
1181,18,b,competing,"2019-05-29 18:14:32",4,1,
1182,161,y,competing,"2019-05-29 18:14:32",4,1,
1183,153,s,starring,"2019-05-29 18:14:40",4,5,
1184,160,w,starring,"2019-05-29 18:14:40",4,5,
1185,157,p,sitting,"2019-05-29 18:14:47",4,2,
1186,118,g,sitting,"2019-05-29 18:14:47",4,2,
1191,157,p,rolling,"2019-05-29 18:15:10",4,4,
1192,118,g,rolling,"2019-05-29 18:15:10",4,4,
1197,162,j,cry,"2019-05-29 18:15:40",4,2,
1198,164,y,cry,"2019-05-29 18:15:40",4,2,
1199,59,r,pumping,"2019-05-29 18:15:47",4,5,
1200,165,p,pumping,"2019-05-29 18:15:47",4,5,
1201,153,s,torturing,"2019-05-29 18:15:55",4,5,
1202,166,w,torturing,"2019-05-29 18:15:55",4,5,
1205,167,y,sitting,"2019-05-29 18:16:10",4,5,
1206,118,g,sitting,"2019-05-29 18:16:10",4,5,
1212,169,y,clapping,"2019-05-29 18:16:40",4,2,
1215,170,s,"leaving screen","2019-05-29 18:16:56",4,3,
1216,118,g,"leaving screen","2019-05-29 18:16:56",4,3,
1217,162,j,"spawning children","2019-05-29 18:17:03",4,1,
1218,168,p,"spawning children","2019-05-29 18:17:03",4,1,
1219,18,b,voting,"2019-05-29 18:17:10",4,2,
1220,151,o,voting,"2019-05-29 18:17:10",4,2,
1221,170,s,competing,"2019-05-29 18:17:18",4,5,
1222,118,g,competing,"2019-05-29 18:17:18",4,5,
1226,172,p,sleep,"2019-05-29 18:17:41",4,2,
1227,169,y,sleep,"2019-05-29 18:17:41",4,2,
1228,151,o,clapping,"2019-05-29 18:17:48",4,1,
1229,171,s,clapping,"2019-05-29 18:17:48",4,1,
1230,163,c,"dodging the ball","2019-05-29 18:17:56",4,4,
1231,18,b,"dodging the ball","2019-05-29 18:17:56",4,4,
1238,174,s,"being interesting","2019-05-29 18:18:26",4,3,
1239,151,o,"being interesting","2019-05-29 18:18:26",4,3,
1240,166,w,arguing,"2019-05-29 18:18:34",4,3,
1241,118,g,arguing,"2019-05-29 18:18:34",4,3,
1242,163,c,trolling,"2019-05-29 18:18:41",4,5,
1243,172,p,trolling,"2019-05-29 18:18:41",4,5,
1244,174,s,blinking,"2019-05-29 18:18:49",4,3,
1245,162,j,blinking,"2019-05-29 18:18:49",4,3,
1251,176,w,arguing,"2019-05-29 18:19:19",4,1,
1252,172,p,arguing,"2019-05-29 18:19:19",4,1,
1255,177,c,sitting,"2019-05-29 18:19:34",4,2,
1256,118,g,sitting,"2019-05-29 18:19:34",4,2,
1260,162,j,"leaving screen","2019-05-29 18:19:50",4,1,
1263,179,c,blinking,"2019-05-29 18:20:05",4,5,
1264,59,r,"dodging the ball","2019-05-29 18:20:12",4,8,
1265,175,o,"dodging the ball","2019-05-29 18:20:12",4,8,
1268,180,s,"catch ball","2019-05-29 18:20:27",4,3,
1269,162,j,"catch ball","2019-05-29 18:20:27",4,3,
1270,175,o,"do yoga","2019-05-29 18:20:34",4,5,
1271,118,g,"do yoga","2019-05-29 18:20:34",4,5,
1277,162,j,pumping,"2019-05-29 18:21:05",4,5,
1278,181,o,pumping,"2019-05-29 18:21:05",4,5,
1279,118,g,jumping,"2019-05-29 18:21:13",4,8,
1280,59,r,jumping,"2019-05-29 18:21:13",4,8,
1281,176,w,play,"2019-05-29 18:21:20",4,5,
1282,18,b,play,"2019-05-29 18:21:20",4,5,
1285,183,o,turning,"2019-05-29 18:21:35",4,8,
1286,176,w,swim,"2019-05-29 18:21:43",4,2,
1287,118,g,swim,"2019-05-29 18:21:43",4,2,
1288,182,s,sleep,"2019-05-29 18:21:50",4,8,
1289,178,p,sleep,"2019-05-29 18:21:50",4,8,
1290,18,b,sleep,"2019-05-29 18:21:58",4,1,
1291,179,c,sleep,"2019-05-29 18:21:58",4,1,
1363,184,w,breathing,"2019-05-29 18:26:37",4,3,
1364,118,g,breathing,"2019-05-29 18:26:37",4,3,
1381,179,c,"leaving screen","2019-05-29 18:27:46",4,8,
1382,18,b,"leaving screen","2019-05-29 18:27:46",4,8,
1406,162,j,competing,"2019-05-29 18:29:24",4,5,
1407,183,o,competing,"2019-05-29 18:29:24",4,5,
1408,182,s,catching,"2019-05-29 18:29:31",4,8,
1409,59,r,catching,"2019-05-29 18:29:31",4,8,
1410,118,g,stand,"2019-05-29 18:29:39",4,5,
1411,173,y,stand,"2019-05-29 18:29:39",4,5,
1423,187,o,sleep,"2019-05-29 18:30:40",4,5,
1424,185,p,sleep,"2019-05-29 18:30:40",4,5,
1425,188,y,"leaving screen","2019-05-29 18:30:47",4,2,
1426,118,g,"leaving screen","2019-05-29 18:30:47",4,2,
1442,184,w,"being killed","2019-05-29 18:31:55",4,8,
1443,186,c,"being killed","2019-05-29 18:31:55",4,8,
1444,162,j,walking,"2019-05-29 18:32:03",4,4,
1445,118,g,walking,"2019-05-29 18:32:03",4,4,
1446,185,p,"being lazy","2019-05-29 18:32:10",4,8,
1447,18,b,"being lazy","2019-05-29 18:32:10",4,8,
1450,192,c,cry,"2019-05-29 18:32:25",4,5,
1451,184,w,cry,"2019-05-29 18:32:25",4,5,
1454,18,b,turning,"2019-05-29 18:32:40",4,3,
1455,118,g,turning,"2019-05-29 18:32:40",4,3,
1456,162,j,jumping,"2019-05-29 18:32:48",4,4,
1457,184,w,jumping,"2019-05-29 18:32:48",4,4,
1458,190,o,flip,"2019-05-29 18:32:55",4,4,
1459,192,c,flip,"2019-05-29 18:32:55",4,4,
1460,59,r,"moving from screen","2019-05-29 18:33:03",4,3,
1461,189,s,"moving from screen","2019-05-29 18:33:03",4,3,
1464,193,j,playing,"2019-05-29 18:33:18",4,8,
1465,118,g,playing,"2019-05-29 18:33:18",4,8,
1470,185,p,hidding,"2019-05-29 18:33:41",4,2,
1471,118,g,hidding,"2019-05-29 18:33:41",4,2,
1472,191,y,"dodging the stick","2019-05-29 18:33:48",4,3,
1473,184,w,"dodging the stick","2019-05-29 18:33:48",4,3,
1476,195,j,touching,"2019-05-29 18:34:04",4,5,
1477,192,c,touching,"2019-05-29 18:34:04",4,5,
1478,191,y,sitting,"2019-05-29 18:34:11",4,4,
1479,18,b,sitting,"2019-05-29 18:34:11",4,4,
1480,194,o,"Death Stare","2019-05-29 18:34:19",4,4,
1481,189,s,"Death Stare","2019-05-29 18:34:19",4,4,
1482,195,j,voting,"2019-05-29 18:34:26",4,1,
1483,59,r,voting,"2019-05-29 18:34:26",4,1,
1484,18,b,blinking,"2019-05-29 18:34:34",4,4,
1485,192,c,blinking,"2019-05-29 18:34:34",4,4,
1486,189,s,walking,"2019-05-29 18:34:42",4,4,
1487,191,y,walking,"2019-05-29 18:34:42",4,4,
1489,195,j,scratching,"2019-05-29 18:34:57",4,1,
1490,18,b,scratching,"2019-05-29 18:34:57",4,1,
1491,185,p,touching,"2019-05-29 18:35:04",4,1,
1492,59,r,touching,"2019-05-29 18:35:04",4,1,
1493,118,g,"Death Stare","2019-05-29 18:35:12",4,4,
1494,196,s,"Death Stare","2019-05-29 18:35:12",4,4,
1497,197,y,"spawning children","2019-05-29 18:35:28",4,1,
1498,194,o,stroking,"2019-05-29 18:35:35",4,8,
1499,185,p,stroking,"2019-05-29 18:35:35",4,8,
1500,196,s,"staring into the abyss","2019-05-29 18:35:42",4,2,
1501,184,w,"staring into the abyss","2019-05-29 18:35:42",4,2,
1502,118,g,sleep,"2019-05-29 18:35:50",4,3,
1503,192,c,sleep,"2019-05-29 18:35:50",4,3,
1504,194,o,waiting,"2019-05-29 18:35:58",4,4,
1505,59,r,waiting,"2019-05-29 18:35:58",4,4,
1508,198,p,"dodging the stick","2019-05-29 18:36:13",4,8,
1509,184,w,"dodging the stick","2019-05-29 18:36:13",4,8,
1512,199,s,turning,"2019-05-29 18:36:28",4,4,
1515,195,j,"moving from screen","2019-05-29 18:36:43",4,5,
1516,59,r,"moving from screen","2019-05-29 18:36:43",4,5,
1517,184,w,"being lazy","2019-05-29 18:36:51",4,2,
1518,197,y,"being lazy","2019-05-29 18:36:51",4,2,
1519,194,o,clapping,"2019-05-29 18:36:58",4,2,
1520,118,g,clapping,"2019-05-29 18:36:58",4,2,
1523,184,w,blinking,"2019-05-29 18:37:13",4,4,
1524,199,s,blinking,"2019-05-29 18:37:13",4,4,
1527,200,y,speak,"2019-05-29 18:37:28",4,4,
1528,194,o,speak,"2019-05-29 18:37:28",4,4,
1531,201,s,sleep,"2019-05-29 18:37:43",4,1,
1532,195,j,sleep,"2019-05-29 18:37:43",4,1,
1533,200,y,speak,"2019-05-29 18:37:51",4,3,
1534,194,o,speak,"2019-05-29 18:37:51",4,3,
1538,203,s,catching,"2019-05-29 18:38:14",4,4,
1539,198,p,catching,"2019-05-29 18:38:14",4,4,
1540,192,c,"holding still","2019-05-29 18:38:21",4,4,
1541,194,o,"holding still","2019-05-29 18:38:21",4,4,
1543,203,s,sitting,"2019-05-29 18:38:36",4,4,
1544,118,g,sitting,"2019-05-29 18:38:36",4,4,
1548,18,b,"being killed","2019-05-29 18:38:59",4,3,
1549,59,r,"being killed","2019-05-29 18:38:59",4,3,
1550,203,s,"standing still","2019-05-29 18:39:06",4,4,
1551,118,g,"standing still","2019-05-29 18:39:06",4,4,
1552,202,y,playing,"2019-05-29 18:39:14",4,3,
1553,195,j,playing,"2019-05-29 18:39:14",4,3,
1554,204,c,"trip over","2019-05-29 18:39:22",4,4,
1555,18,b,"trip over","2019-05-29 18:39:22",4,4,
1556,184,w,turning,"2019-05-29 18:39:30",4,3,
1557,59,r,turning,"2019-05-29 18:39:30",4,3,
1561,118,g,"beeing cute","2019-05-29 18:39:52",4,3,
1562,18,b,"beeing cute","2019-05-29 18:39:52",4,3,
1563,205,p,dancing,"2019-05-29 18:40:00",4,1,
1564,59,r,dancing,"2019-05-29 18:40:00",4,1,
1565,195,j,"do yoga","2019-05-29 18:40:07",4,3,
1566,203,s,"do yoga","2019-05-29 18:40:07",4,3,
1567,184,w,yell,"2019-05-29 18:40:15",4,3,
1568,204,c,yell,"2019-05-29 18:40:15",4,3,
1569,118,g,driving,"2019-05-29 18:40:23",4,1,
1570,194,o,driving,"2019-05-29 18:40:23",4,1,
1571,195,j,speak,"2019-05-29 18:40:30",4,5,
1572,205,p,speak,"2019-05-29 18:40:30",4,5,
1573,203,s,rolling,"2019-05-29 18:40:37",4,3,
1574,204,c,rolling,"2019-05-29 18:40:37",4,3,
1575,59,r,driving,"2019-05-29 18:40:45",4,2,
1576,194,o,driving,"2019-05-29 18:40:45",4,2,
1577,118,g,catching,"2019-05-29 18:40:53",4,4,
1578,205,p,catching,"2019-05-29 18:40:53",4,4,
1579,206,y,arguing,"2019-05-29 18:41:01",4,1,
1580,203,s,arguing,"2019-05-29 18:41:01",4,1,
1583,207,w,sleep,"2019-05-29 18:41:15",4,5,
1584,194,o,sleep,"2019-05-29 18:41:15",4,5,
1585,206,y,sleep,"2019-05-29 18:41:23",4,2,
1586,203,s,sleep,"2019-05-29 18:41:23",4,2,
1587,18,b,driving,"2019-05-29 18:41:31",4,8,
1588,118,g,driving,"2019-05-29 18:41:31",4,8,
1591,208,j,"being interesting","2019-05-29 18:41:46",4,3,
1592,206,y,play,"2019-05-29 18:41:53",4,8,
1593,204,c,play,"2019-05-29 18:41:53",4,8,
1594,207,w,catching,"2019-05-29 18:42:01",4,4,
1595,59,r,catching,"2019-05-29 18:42:01",4,4,
1602,194,o,trolling,"2019-05-29 18:42:39",4,8,
1603,118,g,trolling,"2019-05-29 18:42:39",4,8,
1604,59,r,"being interesting","2019-05-29 18:42:47",4,5,
1605,208,j,"being interesting","2019-05-29 18:42:47",4,5,
1606,18,b,speak,"2019-05-29 18:42:54",4,5,
1607,204,c,speak,"2019-05-29 18:42:54",4,5,
1610,210,y,spawning,"2019-05-29 18:43:10",4,5,
1611,59,r,spawning,"2019-05-29 18:43:10",4,5,
1612,209,s,scratching,"2019-05-29 18:43:17",4,2,
1613,18,b,scratching,"2019-05-29 18:43:17",4,2,
1614,208,j,dancing,"2019-05-29 18:43:24",4,2,
1616,205,p,stare,"2019-05-29 18:43:32",4,3,
1617,59,r,stare,"2019-05-29 18:43:32",4,3,
1618,207,w,"beeing cute","2019-05-29 18:43:40",4,2,
1619,210,y,"beeing cute","2019-05-29 18:43:40",4,2,
1620,209,s,breathing,"2019-05-29 18:43:48",4,3,
1621,208,j,breathing,"2019-05-29 18:43:48",4,3,
1622,59,r,"looking at the camera","2019-05-29 18:43:55",4,5,
1623,118,g,"looking at the camera","2019-05-29 18:43:55",4,5,
1626,211,y,dance,"2019-05-29 18:44:10",4,5,
1627,205,p,dance,"2019-05-29 18:44:10",4,5,
1630,212,s,sitting,"2019-05-29 18:44:25",4,8,
1634,18,b,"being interesting","2019-05-29 18:44:48",4,1,
1635,205,p,"being interesting","2019-05-29 18:44:48",4,1,
1636,59,r,breathing,"2019-05-29 18:44:56",4,5,
1637,118,g,breathing,"2019-05-29 18:44:56",4,5,
1638,213,y,jumping,"2019-05-29 18:45:03",4,5,
1639,194,o,jumping,"2019-05-29 18:45:03",4,5,
1640,207,w,walking,"2019-05-29 18:45:11",4,3,
1641,18,b,walking,"2019-05-29 18:45:11",4,3,
1642,208,j,"holding still","2019-05-29 18:45:18",4,1,
1643,118,g,"holding still","2019-05-29 18:45:18",4,1,
1646,205,p,standing,"2019-05-29 18:45:33",4,8,
1647,207,w,standing,"2019-05-29 18:45:33",4,8,
1648,208,j,spawning,"2019-05-29 18:45:41",4,9,
1649,59,r,spawning,"2019-05-29 18:45:41",4,9,
1650,194,o,breathing,"2019-05-29 18:45:49",4,4,
1651,204,c,breathing,"2019-05-29 18:45:49",4,4,
1655,18,b,"trip over","2019-05-29 18:46:11",4,2,
1656,212,s,"trip over","2019-05-29 18:46:11",4,2,
1657,208,j,"moving from screen","2019-05-29 18:46:19",4,3,
1658,194,o,"moving from screen","2019-05-29 18:46:19",4,3,
1661,204,c,sitting,"2019-05-29 18:46:35",4,1,
1662,59,r,sitting,"2019-05-29 18:46:35",4,1,
1663,18,b,playing,"2019-05-29 18:46:42",4,1,
1664,212,s,playing,"2019-05-29 18:46:42",4,1,
1665,194,o,planting,"2019-05-29 18:46:49",4,3,
1666,118,g,planting,"2019-05-29 18:46:49",4,3,
1667,214,w,playing,"2019-05-29 18:46:57",4,9,
1668,213,y,playing,"2019-05-29 18:46:57",4,9,
1669,208,j,clapping,"2019-05-29 18:47:05",4,1,
1670,212,s,clapping,"2019-05-29 18:47:05",4,1,
1671,204,c,torturing,"2019-05-29 18:47:13",4,4,
1672,118,g,torturing,"2019-05-29 18:47:13",4,4,
1683,208,j,dance,"2019-05-29 18:48:05",4,5,
1684,215,y,dance,"2019-05-29 18:48:05",4,5,
1685,18,b,"trip over","2019-05-29 18:48:12",4,8,
1686,214,w,"trip over","2019-05-29 18:48:12",4,8,
1687,204,c,"beeing cute","2019-05-29 18:48:20",4,9,
1688,194,o,"beeing cute","2019-05-29 18:48:20",4,9,
1689,216,s,"do yoga","2019-05-29 18:48:28",4,3,
1690,208,j,"do yoga","2019-05-29 18:48:28",4,3,
1691,59,r,"moving from screen","2019-05-29 18:48:36",4,1,
1692,205,p,"moving from screen","2019-05-29 18:48:36",4,1,
1693,204,c,"holding still","2019-05-29 18:48:44",4,4,
1694,214,w,"holding still","2019-05-29 18:48:44",4,4,
1695,208,j,stare,"2019-05-29 18:48:51",4,2,
1696,194,o,stare,"2019-05-29 18:48:51",4,2,
1697,59,r,jumping,"2019-05-29 18:48:58",4,2,
1698,205,p,jumping,"2019-05-29 18:48:58",4,2,
1699,204,c,turning,"2019-05-29 18:49:06",4,4,
1700,18,b,turning,"2019-05-29 18:49:06",4,4,
1701,208,j,hidding,"2019-05-29 18:49:14",4,1,
1702,216,s,hidding,"2019-05-29 18:49:14",4,1,
1705,215,y,"holding still","2019-05-29 18:49:29",4,8,
1706,18,b,"holding still","2019-05-29 18:49:29",4,8,
1709,217,j,crying,"2019-05-29 18:49:44",4,9,
1714,205,p,turning,"2019-05-29 18:50:07",4,9,
1715,118,g,turning,"2019-05-29 18:50:07",4,9,
1716,194,o,"do yoga","2019-05-29 18:50:14",4,9,
1717,59,r,"do yoga","2019-05-29 18:50:14",4,9,
1718,218,s,hidding,"2019-05-29 18:50:22",4,9,
1719,214,w,hidding,"2019-05-29 18:50:22",4,9,
1720,204,c,"being interesting","2019-05-29 18:50:29",4,1,
1721,217,j,"being interesting","2019-05-29 18:50:29",4,1,
1722,215,y,"standing still","2019-05-29 18:50:37",4,1,
1723,205,p,"standing still","2019-05-29 18:50:37",4,1,
1724,194,o,driving,"2019-05-29 18:50:45",4,1,
1725,218,s,driving,"2019-05-29 18:50:45",4,1,
1726,118,g,taunting,"2019-05-29 18:50:52",4,8,
1727,214,w,taunting,"2019-05-29 18:50:52",4,8,
1734,204,c,yell,"2019-05-29 18:51:30",4,8,
1735,218,s,yell,"2019-05-29 18:51:30",4,8,
1736,214,w,yell,"2019-05-29 18:51:37",4,1,
1737,18,b,yell,"2019-05-29 18:51:37",4,1,
1743,219,p,walking,"2019-05-29 18:52:08",4,5,
1744,59,r,walking,"2019-05-29 18:52:08",4,5,
1747,215,y,driving,"2019-05-29 18:52:22",4,5,
1748,221,s,driving,"2019-05-29 18:52:22",4,5,
1749,59,r,arguing,"2019-05-29 18:52:30",4,2,
1750,18,b,arguing,"2019-05-29 18:52:30",4,2,
1755,214,w,"play ball","2019-05-29 18:52:53",4,3,
1756,204,c,"play ball","2019-05-29 18:52:53",4,3,
1757,18,b,blinking,"2019-05-29 18:53:01",4,2,
1758,118,g,blinking,"2019-05-29 18:53:01",4,2,
1759,194,o,sitting,"2019-05-29 18:53:08",4,8,
1760,221,s,sitting,"2019-05-29 18:53:08",4,8,
1761,204,c,dancing,"2019-05-29 18:53:16",4,2,
1762,215,y,dancing,"2019-05-29 18:53:16",4,2,
1763,220,j,"being killed","2019-05-29 18:53:24",4,3,
1764,118,g,"being killed","2019-05-29 18:53:24",4,3,
1765,214,w,standing,"2019-05-29 18:53:31",4,8,
1766,194,o,standing,"2019-05-29 18:53:31",4,8,
1767,18,b,walking,"2019-05-29 18:53:39",4,9,
1768,204,c,walking,"2019-05-29 18:53:39",4,9,
1769,220,j,crying,"2019-05-29 18:53:46",4,6,
1770,59,r,crying,"2019-05-29 18:53:46",4,6,
1771,215,y,wiggle,"2019-05-29 18:53:54",4,2,
1772,214,w,wiggle,"2019-05-29 18:53:54",4,2,
1773,194,o,"spawning children","2019-05-29 18:54:01",4,5,
1774,18,b,"spawning children","2019-05-29 18:54:01",4,5,
1775,221,s,"holding still","2019-05-29 18:54:09",4,1,
1776,220,j,"holding still","2019-05-29 18:54:09",4,1,
1782,18,b,"leaving screen","2019-05-29 18:54:39",4,6,
1783,219,p,"leaving screen","2019-05-29 18:54:39",4,6,
1784,59,r,"staring into the abyss","2019-05-29 18:54:47",4,5,
1785,204,c,"staring into the abyss","2019-05-29 18:54:47",4,5,
1789,59,r,sleep,"2019-05-29 18:55:09",4,8,
1790,222,y,sleep,"2019-05-29 18:55:09",4,8,
1791,219,p,"moving from screen","2019-05-29 18:55:17",4,3,
1792,214,w,"moving from screen","2019-05-29 18:55:17",4,3,
1793,118,g,"looking at the camera","2019-05-29 18:55:25",4,2,
1794,204,c,"looking at the camera","2019-05-29 18:55:25",4,2,
1795,59,r,"dodging the ball","2019-05-29 18:55:33",4,5,
1796,223,j,"dodging the ball","2019-05-29 18:55:33",4,5,
1797,214,w,rolling,"2019-05-29 18:55:40",4,1,
1798,222,y,rolling,"2019-05-29 18:55:40",4,1,
1799,221,s,"do yoga","2019-05-29 18:55:47",4,9,
1800,118,g,"do yoga","2019-05-29 18:55:47",4,9,
1801,219,p,torturing,"2019-05-29 18:55:55",4,2,
1802,59,r,torturing,"2019-05-29 18:55:55",4,2,
1803,194,o,sitting,"2019-05-29 18:56:03",4,6,
1804,223,j,sitting,"2019-05-29 18:56:03",4,6,
1805,221,s,"beeing cute","2019-05-29 18:56:10",4,4,
1806,18,b,"beeing cute","2019-05-29 18:56:10",4,4,
1807,59,r,wiggle,"2019-05-29 18:56:18",4,5,
1808,222,y,wiggle,"2019-05-29 18:56:18",4,5,
1809,223,j,jumping,"2019-05-29 18:56:26",4,8,
1810,118,g,jumping,"2019-05-29 18:56:26",4,8,
1811,194,o,running,"2019-05-29 18:56:33",4,5,
1812,18,b,running,"2019-05-29 18:56:33",4,5,
1813,222,y,stare,"2019-05-29 18:56:41",4,3,
1814,214,w,stare,"2019-05-29 18:56:41",4,3,
1815,221,s,"being killed","2019-05-29 18:56:48",4,2,
1816,219,p,"being killed","2019-05-29 18:56:48",4,2,
1817,194,o,touching,"2019-05-29 18:56:56",4,6,
1818,18,b,touching,"2019-05-29 18:56:56",4,6,
1823,223,j,launch,"2019-05-29 18:57:19",4,4,
1824,118,g,launch,"2019-05-29 18:57:19",4,4,
1825,194,o,dancing,"2019-05-29 18:57:26",4,5,
1826,219,p,dancing,"2019-05-29 18:57:26",4,5,
1827,221,s,waiting,"2019-05-29 18:57:34",4,2,
1828,204,c,waiting,"2019-05-29 18:57:34",4,2,
1829,222,y,driving,"2019-05-29 18:57:42",4,2,
1830,59,r,driving,"2019-05-29 18:57:42",4,2,
1831,18,b,walking,"2019-05-29 18:57:49",4,3,
