Id,Entry,Date,UserID
2855,?score,"2019-05-30 07:26:50.898417",3
2856,?touch,"2019-05-30 07:26:53.898828",3
2857,?whatido,"2019-05-30 07:26:57.468314",3
2858,p,"2019-05-30 07:27:02.005684",3
2859,y,"2019-05-30 07:27:47.127471",3
2860,?brain,"2019-05-30 07:27:52.153524",3
2861,b,"2019-05-30 07:27:59.275792",3
2862,c,"2019-05-30 07:28:13.786405",3
2863,?disobey,"2019-05-30 07:28:24.661083",3
2864,j,"2019-05-30 07:28:28.918445",3
2865,w,"2019-05-30 07:28:41.447905",3
2866,?life,"2019-05-30 07:28:59.061306",3
2867,*walking,"2019-05-30 07:29:33.915719",3
2868,*running,"2019-05-30 07:29:36.598580",3
2869,*jumping,"2019-05-30 07:29:42.980893",3
2870,*standing,"2019-05-30 07:29:49.367147",3
2871,g,"2019-05-30 07:29:52.308375",3
2872,r,"2019-05-30 07:30:06.276945",3
2873,+,"2019-05-30 07:30:13.221966",3
2874,w,"2019-05-30 07:30:20.910820",3
2875,j,"2019-05-30 07:30:32.451789",3
2876,y,"2019-05-30 07:30:45.797225",3
2877,w,"2019-05-30 07:30:54.843200",3
2878,p,"2019-05-30 07:31:04.161823",3
2879,bp,"2019-05-30 07:31:05.546440",3
2880,r,"2019-05-30 07:31:12.559585",3
2881,sr,"2019-05-30 07:31:15.264248",3
2882,w,"2019-05-30 07:31:24.593081",3
2883,sw,"2019-05-30 07:31:26.099212",3
2884,j,"2019-05-30 07:31:35.830042",3
2885,y,"2019-05-30 07:32:06.077958",3
2886,sy,"2019-05-30 07:32:10.876332",3
2887,g,"2019-05-30 07:32:15.851875",3
2888,bc,"2019-05-30 07:32:18.678649",3
2889,y,"2019-05-30 07:32:33.725894",3
2890,s,"2019-05-30 07:33:02.080298",3
2891,"*praised the sun","2019-05-30 07:33:07.976863",3
2892,w,"2019-05-30 07:33:12.379890",3
2893,"*launch ball","2019-05-30 07:33:16.955486",3
2894,g,"2019-05-30 07:33:23.975331",3
2895,*forking,"2019-05-30 07:33:38.742917",3
2896,y,"2019-05-30 07:33:52.581489",3
2897,s,"2019-05-30 07:34:12.042926",3
2898,w,"2019-05-30 07:34:21.835268",3
2899,p,"2019-05-30 07:34:32.964140",3
2900,w,"2019-05-30 07:34:53.073285",3
2901,s,"2019-05-30 07:35:02.519589",3
2902,best,"2019-05-30 07:35:03.687532",3
2903,y,"2019-05-30 07:35:12.884703",3
2904,w,"2019-05-30 07:35:32.283017",3
2905,s,"2019-05-30 07:35:43.527867",3
2906,"i tried","2019-05-30 07:36:02.401919",3
2907,o,"2019-05-30 07:36:11.981973",3
2908,*looking,"2019-05-30 07:36:16.173651",3
2909,b,"2019-05-30 07:36:20.814807",3
2910,bb,"2019-05-30 07:36:23.490804",3
2911,o,"2019-05-30 07:36:40.674083",3
2912,r,"2019-05-30 07:37:01.803892",3
2913,br,"2019-05-30 07:37:07.062218",3
2914,by,"2019-05-30 07:37:08.694041",3
2915,bb,"2019-05-30 07:37:10.666608",3
2916,bg,"2019-05-30 07:37:12.196872",3
2917,bo,"2019-05-30 07:37:13.786219",3
2918,bw,"2019-05-30 07:37:15.596593",3
2919,bc,"2019-05-30 07:37:17.708751",3
2920,bj,"2019-05-30 07:37:19.202625",3
2921,s,"2019-05-30 07:37:41.230779",3
2922,y,"2019-05-30 07:37:49.888798",3
2923,o,"2019-05-30 07:37:59.462458",3
2924,so,"2019-05-30 07:38:02.693711",3
2925,sj,"2019-05-30 07:38:08.370569",3
2926,j,"2019-05-30 07:38:11.856337",3
2927,r,"2019-05-30 07:38:29.852956",3
2928,y,"2019-05-30 07:38:38.542541",3
2929,w,"2019-05-30 07:39:01.980219",3
2930,o,"2019-05-30 07:39:34.191399",3
2931,j,"2019-05-30 07:39:39.111895",3
2932,sb,"2019-05-30 07:39:41.017371",3
2933,y,"2019-05-30 07:39:49.337215",3
2934,all,"2019-05-30 07:40:05.244172",3
2935,b,"2019-05-30 07:40:30.224962",3
2936,o,"2019-05-30 07:40:39.409311",3
2937,j,"2019-05-30 07:40:48.730104",3
2938,c,"2019-05-30 07:40:59.805035",3
2939,u4,"2019-05-30 07:41:03.672967",3
2940,y,"2019-05-30 07:41:09.610044",3
2941,u5,"2019-05-30 07:41:19.598223",3
2942,w,"2019-05-30 07:41:30.487450",3
2943,p,"2019-05-30 07:41:38.626304",3
2944,u6,"2019-05-30 07:41:50.499627",3
2945,j,"2019-05-30 07:41:57.882665",3
2946,s,"2019-05-30 07:42:18.238600",3
2947,j,"2019-05-30 07:42:26.607079",3
2948,w,"2019-05-30 07:42:37.809015",3
2949,o,"2019-05-30 07:42:57.694843",3
2950,u7,"2019-05-30 07:42:59.889786",3
2951,w,"2019-05-30 07:43:06.812625",3
2952,+,"2019-05-30 07:43:13.389717",3
2953,j,"2019-05-30 07:43:16.800102",3
2954,o,"2019-05-30 07:43:26.306216",3
2955,s,"2019-05-30 07:43:34.742679",3
2956,g,"2019-05-30 07:43:42.324130",3
2957,p,"2019-05-30 07:43:50.662908",3
2958,u8,"2019-05-30 07:44:01.946982",3
2959,b,"2019-05-30 07:44:07.073242",3
2960,g,"2019-05-30 07:44:52.774674",3
2961,*walk,"2019-05-30 07:44:56.127388",3
2962,*run,"2019-05-30 07:44:57.506890",3
2963,*jump,"2019-05-30 07:44:59.309078",3
2964,*thinking,"2019-05-30 07:45:10.781597",3
2965,b,"2019-05-30 07:45:14.891083",3
2966,*ramp,"2019-05-30 07:45:19.039225",3
2967,s,"2019-05-30 07:45:23.738523",3
2968,g,"2019-05-30 07:45:31.426614",3
2969,p,"2019-05-30 07:45:38.738470",3
2970,b,"2019-05-30 07:45:46.740079",3
2971,u9,"2019-05-30 07:45:49.476475",3
2972,w,"2019-05-30 07:45:55.982101",3
2973,g,"2019-05-30 07:46:01.831917",3
2974,b,"2019-05-30 07:46:09.673935",3
2975,o,"2019-05-30 07:46:17.722329",3
2976,w,"2019-05-30 07:46:25.839007",3
2977,r,"2019-05-30 07:46:36.809840",3
2978,y,"2019-05-30 07:46:41.961012",3
2979,+,"2019-05-30 07:46:44.997804",3
2980,c,"2019-05-30 07:46:49.455946",3
2981,sg,"2019-05-30 07:46:52.188355",3
2982,o,"2019-05-30 07:47:04.464923",3
2983,bs,"2019-05-30 07:47:26.332178",3
2984,g,"2019-05-30 07:47:38.065889",3
2985,o,"2019-05-30 07:47:44.507345",3
2986,j,"2019-05-30 07:47:52.074135",3
2987,s,"2019-05-30 07:48:08.142354",3
2988,w,"2019-05-30 07:48:16.091574",3
2989,o,"2019-05-30 07:48:23.459071",3
2990,-,"2019-05-30 07:49:02.970353",3
2991,c,"2019-05-30 07:49:09.436642",3
2992,-,"2019-05-30 07:49:11.339529",3
2993,g,"2019-05-30 07:49:27.068570",3
2994,?,"2019-05-30 07:49:41.318045",3
2995,?evolution,"2019-05-30 07:50:14.383753",3
2996,?graphs,"2019-05-30 07:50:19.441259",3
2997,?learning,"2019-05-30 07:50:22.633246",3
2998,?robotStats,"2019-05-30 07:50:26.794399",3
2999,?shadow,"2019-05-30 07:50:31.145748",3
3000,best,"2019-05-30 07:51:07.203120",3
3001,all,"2019-05-30 07:51:10.622045",3
3002,*walk,"2019-05-30 07:51:36.503600",3
3003,*run,"2019-05-30 07:51:38.117806",3
3004,*walking,"2019-05-30 07:51:39.942108",3
3005,*running,"2019-05-30 07:51:42.058712",3
3006,"*stand still","2019-05-30 07:51:45.132586",3
3007,*standing,"2019-05-30 07:51:47.388646",3
3008,p,"2019-05-30 07:51:48.489458",3
3009,b,"2019-05-30 07:52:05.078125",3
3010,g,"2019-05-30 07:52:19.744998",3
3011,+,"2019-05-30 07:52:25.471845",3
3012,j,"2019-05-30 07:52:34.007173",3
3013,s,"2019-05-30 07:52:46.945350",3
3014,p,"2019-05-30 07:52:55.702643",3
3015,g,"2019-05-30 07:53:05.626159",3
3016,b,"2019-05-30 07:53:16.547193",3
3017,p,"2019-05-30 07:53:29.133870",3
3018,c,"2019-05-30 07:53:36.155128",3
3019,o,"2019-05-30 07:53:46.636826",3
3020,g,"2019-05-30 07:53:55.387404",3
3021,+,"2019-05-30 07:54:01.793527",3
3022,w,"2019-05-30 07:54:05.735370",3
3023,r,"2019-05-30 07:54:14.342134",3
3024,+,"2019-05-30 07:54:17.575669",3
3025,j,"2019-05-30 07:54:23.164311",3
3026,w,"2019-05-30 07:54:29.820075",3
3027,y,"2019-05-30 07:54:38.878654",3
3028,r,"2019-05-30 07:54:47.416780",3
3029,b,"2019-05-30 07:54:54.563886",3
3030,g,"2019-05-30 07:55:02.167504",3
3031,*reproduce,"2019-05-30 07:55:06.328745",3
3032,o,"2019-05-30 07:55:09.392906",3
3033,b,"2019-05-30 07:55:16.899925",3
3034,r,"2019-05-30 07:55:25.021352",3
3035,"*beating his meat","2019-05-30 07:55:31.929166",3
3036,p,"2019-05-30 07:55:33.651113",3
3037,w,"2019-05-30 07:55:40.530091",3
3038,g,"2019-05-30 07:55:48.436082",3
3039,p,"2019-05-30 07:55:58.486930",3
3040,b,"2019-05-30 07:56:04.514357",3
3041,s,"2019-05-30 07:56:12.371181",3
3042,c,"2019-05-30 07:56:19.042748",3
3043,y,"2019-05-30 07:56:28.134731",3
3044,s,"2019-05-30 07:56:36.192812",3
3045,c,"2019-05-30 07:56:42.625976",3
3046,y,"2019-05-30 07:56:51.270862",3
3047,g,"2019-05-30 07:56:59.535220",3
3048,w,"2019-05-30 07:57:07.598875",3
3049,p,"2019-05-30 07:57:13.864260",3
3050,g,"2019-05-30 07:57:21.948472",3
3051,w,"2019-05-30 07:57:33.338771",3
3052,s,"2019-05-30 07:57:37.404396",3
3053,g,"2019-05-30 07:57:45.377988",3
3054,o,"2019-05-30 07:57:53.327269",3
3055,r,"2019-05-30 07:58:01.913058",3
3056,s,"2019-05-30 07:58:08.393915",3
3057,g,"2019-05-30 07:58:17.457913",3
3058,y,"2019-05-30 07:58:26.794026",3
3059,s,"2019-05-30 07:58:32.617782",3
3060,j,"2019-05-30 07:58:43.408898",3
3061,b,"2019-05-30 07:58:50.275555",3
3062,g,"2019-05-30 07:58:56.811403",3
3063,r,"2019-05-30 07:59:05.267956",3
3064,b,"2019-05-30 07:59:12.992765",3
3065,p,"2019-05-30 07:59:16.039812",3
3066,s,"2019-05-30 07:59:22.435133",3
3067,w,"2019-05-30 07:59:28.220343",3
3068,r,"2019-05-30 07:59:37.317467",3
3069,g,"2019-05-30 07:59:44.091013",3
3070,o,"2019-05-30 07:59:52.232390",3
3071,j,"2019-05-30 07:59:58.978780",3
3072,y,"2019-05-30 08:00:09.190124",3
3073,p,"2019-05-30 08:00:14.252895",3
3074,j,"2019-05-30 08:00:22.161850",3
3075,s,"2019-05-30 08:00:29.982421",3
3076,-,"2019-05-30 08:00:38.254194",3
3077,b,"2019-05-30 08:00:53.779046",3
3078,-,"2019-05-30 08:01:01.397881",3
3079,j,"2019-05-30 08:01:03.437765",3
3080,y,"2019-05-30 08:01:15.912032",3
3081,w,"2019-05-30 08:01:23.873781",3
3082,s,"2019-05-30 08:01:36.795875",3
3083,b,"2019-05-30 08:01:54.910036",3
3084,w,"2019-05-30 08:02:08.114018",3
3085,j,"2019-05-30 08:02:23.971883",3
3086,b,"2019-05-30 08:02:37.911928",3
3087,c,"2019-05-30 08:02:52.708532",3
3088,s,"2019-05-30 08:03:02.752716",3
3089,o,"2019-05-30 08:03:19.938521",3
3090,r,"2019-05-30 08:03:34.004646",3
3091,bc,"2019-05-30 08:03:37.134184",3
3092,b,"2019-05-30 08:03:47.709695",3
3093,s,"2019-05-30 08:04:02.657427",3
3094,j,"2019-05-30 08:04:16.474431",3
3095,s,"2019-05-30 08:04:43.824633",3
3096,j,"2019-05-30 08:05:11.337310",3
3097,b,"2019-05-30 08:05:28.034294",3
3098,j,"2019-05-30 08:06:07.842056",3
3099,bp,"2019-05-30 08:06:16.235378",3
3100,w,"2019-05-30 08:06:41.439869",3
3101,b,"2019-05-30 08:06:52.375504",3
3102,?,"2019-05-30 10:26:17.182075",0
3103,best,"2019-05-30 10:30:26.886807",0
3104,best,"2019-05-30 10:31:01.701668",0
3105,best,"2019-05-30 10:32:08.738181",0
3106,best,"2019-05-30 11:13:05.209845",0
3107,best,"2019-05-30 11:13:34.592109",0
3108,g,"2019-05-30 11:24:31.256860",22
3109,b,"2019-05-30 11:24:38.962520",22
3110,s,"2019-05-30 11:24:56.774203",22
3111,r,"2019-05-30 11:25:21.173075",22
3112,!moving,"2019-05-30 11:25:42.488599",22
3113,c,"2019-05-30 11:26:04.387548",22
3114,r,"2019-05-30 11:26:19.077255",22
3115,g,"2019-05-30 11:26:33.047488",22
3116,p,"2019-05-30 11:26:46.092717",22
3117,+,"2019-05-30 11:28:29.229205",22
3118,r,"2019-05-30 12:36:43.982310",23
3119,?,"2019-05-30 14:43:16.781687",0
3120,b,"2019-05-30 17:02:42.401738",14
3121,y,"2019-05-30 17:02:52.080851",14
3122,g,"2019-05-30 17:03:01.029208",14
3123,c,"2019-05-30 17:03:11.176308",14
3124,b,"2019-05-30 17:03:20.216366",14
3125,g,"2019-05-30 17:03:29.563666",14
3126,o,"2019-05-30 17:03:39.498778",14
3127,u3,"2019-05-30 17:03:48.960967",14
3128,c,"2019-05-30 17:03:51.284454",14
3129,w,"2019-05-30 17:03:59.262484",14
3130,b,"2019-05-30 17:04:09.930284",14
3131,s,"2019-05-30 17:04:48.040077",14
3132,g,"2019-05-30 17:04:57.552914",14
3133,s,"2019-05-30 17:05:32.395845",14
3134,c,"2019-05-30 17:05:38.752693",14
3135,w,"2019-05-30 17:05:47.073715",14
3136,g,"2019-05-30 17:05:56.556103",14
3137,y,"2019-05-30 17:06:08.780827",14
3138,w,"2019-05-30 17:06:19.106231",14
3139,g,"2019-05-30 17:06:25.522397",14
3140,b,"2019-05-30 17:06:34.688281",14
3141,y,"2019-05-30 17:06:44.613173",14
3142,g,"2019-05-30 17:06:54.317486",14
3143,w,"2019-05-30 17:07:05.124744",14
3144,o,"2019-05-30 17:07:13.503437",14
3145,y,"2019-05-30 17:07:23.731601",14
3146,b,"2019-05-30 17:07:33.491031",14
3147,p,"2019-05-30 17:07:42.971449",14
3148,w,"2019-05-30 17:07:51.992949",14
3149,b,"2019-05-30 17:08:04.017255",14
3150,s,"2019-05-30 17:08:12.621548",14
3151,s,"2019-05-30 17:08:14.439705",24
3152,o,"2019-05-30 17:08:24.629118",14
3153,b,"2019-05-30 17:08:30.931488",14
3154,y,"2019-05-30 17:08:44.556796",14
3155,o,"2019-05-30 17:08:51.663207",14
3156,p,"2019-05-30 17:09:03.231276",14
3157,g,"2019-05-30 17:09:11.608961",14
3158,b,"2019-05-30 17:09:16.677202",24
3159,s,"2019-05-30 17:09:45.003384",14
3160,s,"2019-05-30 17:09:46.261653",24
3161,b,"2019-05-30 17:09:49.522248",14
3162,r,"2019-05-30 17:09:50.770550",24
3163,p,"2019-05-30 17:10:01.646557",14
3164,c,"2019-05-30 17:10:11.068888",24
3165,c,"2019-05-30 17:10:12.227922",14
3166,g,"2019-05-30 17:10:19.766145",14
3167,p,"2019-05-30 17:10:28.949772",14
3168,"Honestly these are pretty much","2019-05-30 17:10:29.965641",24
3169,"poor things","2019-05-30 17:10:39.581002",24
3170,c,"2019-05-30 17:10:50.468107",24
3171,"yep. so I just choose the one ","2019-05-30 17:10:50.657274",14
3172,c,"2019-05-30 17:10:53.262418",14
3173,y,"2019-05-30 17:11:00.690075",14
3174,p,"2019-05-30 17:11:01.086721",24
3175,g,"2019-05-30 17:11:09.093360",14
3176,o,"2019-05-30 17:11:21.223595",24
3177,j,"2019-05-30 17:11:21.719136",14
3178,w,"2019-05-30 17:11:26.822695",14
3179,w,"2019-05-30 17:11:30.219562",24
3180,b,"2019-05-30 17:11:38.191091",24
3181,b,"2019-05-30 17:11:39.761078",14
3182,w,"2019-05-30 17:12:15.718991",14
3183,o,"2019-05-30 17:12:27.456769",14
3184,g,"2019-05-30 17:12:35.366639",14
3185,b,"2019-05-30 17:12:45.695349",14
3186,p,"2019-05-30 17:12:56.066012",14
3187,w,"2019-05-30 17:13:04.690983",14
3188,g,"2019-05-30 17:13:14.533530",14
3189,c,"2019-05-30 17:13:27.599257",14
3190,w,"2019-05-30 17:13:34.199956",14
3191,o,"2019-05-30 17:13:46.396666",14
3192,s,"2019-05-30 17:13:55.973733",14
3193,j,"2019-05-30 17:14:04.433617",14
3194,o,"2019-05-30 17:14:14.647324",14
3195,b,"2019-05-30 17:14:23.531194",14
3196,g,"2019-05-30 17:14:35.791417",14
3197,y,"2019-05-30 17:14:44.943628",14
3198,b,"2019-05-30 17:14:51.934180",14
3199,s,"2019-05-30 17:15:05.767980",14
3200,j,"2019-05-30 17:15:13.125528",14
3201,o,"2019-05-30 17:15:23.212690",14
3202,g,"2019-05-30 17:15:32.134653",14
3203,w,"2019-05-30 17:15:43.340027",14
3204,c,"2019-05-30 17:15:51.319124",14
3205,b,"2019-05-30 17:16:01.039775",14
3206,w,"2019-05-30 17:16:08.956619",14
3207,j,"2019-05-30 17:16:20.373052",14
3208,b,"2019-05-30 17:16:32.630518",14
3209,s,"2019-05-30 17:16:40.307783",14
3210,w,"2019-05-30 17:16:50.226777",14
3211,b,"2019-05-30 17:16:59.432385",14
3212,o,"2019-05-30 17:17:08.868089",14
3213,y,"2019-05-30 17:17:19.325764",14
3214,w,"2019-05-30 17:17:29.383891",14
3215,g,"2019-05-30 17:17:37.906747",14
3216,o,"2019-05-30 17:17:48.043266",14
3217,j,"2019-05-30 17:17:58.605466",14
3218,b,"2019-05-30 17:18:08.534979",14
3219,o,"2019-05-30 17:18:18.977937",14
3220,w,"2019-05-30 17:18:29.293694",14
3221,b,"2019-05-30 17:18:35.821161",14
3222,o,"2019-05-30 17:18:47.023958",14
3223,c,"2019-05-30 17:18:57.041554",14
3224,j,"2019-05-30 17:19:07.320803",14
3225,s,"2019-05-30 17:19:16.143764",14
3226,o,"2019-05-30 17:19:26.404158",14
3227,w,"2019-05-30 17:19:36.420134",14
3228,g,"2019-05-30 17:19:46.291461",14
3229,o,"2019-05-30 17:19:54.999762",14
3230,c,"2019-05-30 17:20:06.030136",14
3231,b,"2019-05-30 17:20:16.394617",14
3232,g,"2019-05-30 17:20:27.788647",14
3233,c,"2019-05-30 17:20:35.357466",14
3234,b,"2019-05-30 17:20:45.825492",14
3235,o,"2019-05-30 17:20:59.231172",14
3236,y,"2019-05-30 17:21:04.976880",14
3237,s,"2019-05-30 17:21:16.594989",14
3238,w,"2019-05-30 17:21:24.086160",14
3239,g,"2019-05-30 17:21:33.487536",14
3240,o,"2019-05-30 17:21:44.178944",14
3241,w,"2019-05-30 17:21:52.619830",14
3242,s,"2019-05-30 17:22:04.604836",14
3243,y,"2019-05-30 17:22:11.493919",14
3244,o,"2019-05-30 17:22:22.399879",14
3245,b,"2019-05-30 17:22:35.454615",14
3246,g,"2019-05-30 17:22:42.499358",14
3247,j,"2019-05-30 17:22:51.774294",14
3248,u4,"2019-05-30 17:22:59.685424",14
3249,b,"2019-05-30 17:23:03.518483",14
3250,g,"2019-05-30 17:23:14.014501",14
3251,y,"2019-05-30 17:23:24.809553",14
3252,b,"2019-05-30 17:23:32.185379",14
3253,o,"2019-05-30 17:23:42.142973",14
3254,g,"2019-05-30 17:23:52.297672",14
3255,b,"2019-05-30 17:24:01.002311",14
3256,s,"2019-05-30 17:24:11.682195",14
3257,g,"2019-05-30 17:24:21.547954",14
3258,b,"2019-05-30 17:24:30.588102",14
3259,c,"2019-05-30 17:24:43.083295",14
3260,w,"2019-05-30 17:24:52.885431",14
3261,p,"2019-05-30 17:25:00.578489",14
3262,s,"2019-05-30 17:25:10.942565",14
3263,j,"2019-05-30 17:25:19.476088",14
3264,b,"2019-05-30 17:25:31.585790",14
3265,w,"2019-05-30 17:25:41.070463",14
3266,y,"2019-05-30 17:25:51.119363",14
3267,b,"2019-05-30 17:25:58.722287",14
3268,c,"2019-05-30 17:26:11.551271",14
3269,g,"2019-05-30 17:26:19.719961",14
3270,o,"2019-05-30 17:26:28.733038",14
3271,y,"2019-05-30 17:26:39.189319",14
3272,s,"2019-05-30 17:26:53.292933",14
3273,b,"2019-05-30 17:27:00.103453",14
3274,w,"2019-05-30 17:27:09.866615",14
3275,c,"2019-05-30 17:27:18.988000",14
3276,b,"2019-05-30 17:27:29.351151",14
3277,o,"2019-05-30 17:27:38.569292",14
3278,c,"2019-05-30 17:27:48.792929",14
3279,w,"2019-05-30 17:27:57.571637",14
3280,g,"2019-05-30 17:28:08.912521",14
3281,y,"2019-05-30 17:28:22.627143",14
3282,c,"2019-05-30 17:28:27.568471",14
3283,g,"2019-05-30 17:28:38.536625",14
3284,b,"2019-05-30 17:28:48.000110",14
3285,c,"2019-05-30 17:28:58.209276",14
3286,j,"2019-05-30 17:29:07.484883",14
3287,o,"2019-05-30 17:29:19.012341",14
3288,s,"2019-05-30 17:29:28.472792",14
3289,b,"2019-05-30 17:29:55.978443",14
3290,c,"2019-05-30 17:30:07.513411",14
3291,g,"2019-05-30 17:30:16.658057",14
3292,s,"2019-05-30 17:30:27.207276",14
3293,o,"2019-05-30 17:30:37.048903",14
3294,g,"2019-05-30 17:30:47.953995",14
3295,b,"2019-05-30 17:30:57.772774",14
3296,s,"2019-05-30 17:31:10.193387",14
3297,j,"2019-05-30 17:31:16.251862",14
3298,c,"2019-05-30 17:31:25.484211",14
3299,g,"2019-05-30 17:31:35.775076",14
3300,w,"2019-05-30 17:31:45.776953",14
3301,b,"2019-05-30 17:31:55.472808",14
3302,g,"2019-05-30 17:32:05.601564",14
3303,c,"2019-05-30 17:32:15.570245",14
3304,y,"2019-05-30 17:32:27.979817",14
3305,o,"2019-05-30 17:32:35.476077",14
3306,w,"2019-05-30 17:32:45.753883",14
3307,j,"2019-05-30 17:32:55.884330",14
3308,o,"2019-05-30 17:33:08.115155",14
3309,b,"2019-05-30 17:33:14.587397",14
3310,c,"2019-05-30 17:33:25.305797",14
3311,o,"2019-05-30 17:33:34.579955",14
3312,s,"2019-05-30 17:33:46.547504",14
3313,g,"2019-05-30 17:33:54.401623",14
3314,p,"2019-05-30 17:34:05.486920",14
3315,j,"2019-05-30 17:34:15.208491",14
3316,w,"2019-05-30 17:34:24.686065",14
3317,o,"2019-05-30 17:34:34.516561",14
3318,b,"2019-05-30 17:34:43.237118",14
3319,c,"2019-05-30 17:35:13.197025",14
3320,j,"2019-05-30 17:35:25.394171",14
3321,y,"2019-05-30 17:35:33.886912",14
3322,c,"2019-05-30 17:35:42.584128",14
3323,w,"2019-05-30 17:35:55.181299",14
3324,b,"2019-05-30 17:36:05.679132",14
3325,c,"2019-05-30 17:36:12.525623",14
3326,g,"2019-05-30 17:36:22.348380",14
3327,b,"2019-05-30 17:36:31.831553",14
3328,j,"2019-05-30 17:36:41.897174",14
3329,g,"2019-05-30 17:36:51.385574",14
3330,o,"2019-05-30 17:37:04.531692",14
3331,c,"2019-05-30 17:37:12.346904",14
3332,b,"2019-05-30 17:37:20.838186",14
3333,w,"2019-05-30 17:37:32.001538",14
3334,j,"2019-05-30 17:37:41.717055",14
3335,g,"2019-05-30 17:37:50.846989",14
3336,b,"2019-05-30 17:38:02.567548",14
3337,bb,"2019-05-30 17:38:07.395268",14
3338,c,"2019-05-30 17:38:12.016656",14
3339,w,"2019-05-30 17:38:23.646522",14
3340,sw,"2019-05-30 17:38:26.792881",14
3341,j,"2019-05-30 17:38:34.052019",14
3342,bj,"2019-05-30 17:38:37.227087",14
3343,s,"2019-05-30 17:38:42.146439",14
3344,ss,"2019-05-30 17:38:47.400770",14
3345,w,"2019-05-30 17:38:51.814288",14
3346,o,"2019-05-30 17:39:02.111757",14
3347,so,"2019-05-30 17:39:05.787548",14
3348,s,"2019-05-30 17:39:10.523743",14
3349,b,"2019-05-30 17:39:20.282070",14
3350,o,"2019-05-30 17:39:31.138058",14
3351,g,"2019-05-30 17:39:40.785225",14
3352,w,"2019-05-30 17:39:51.200098",14
3353,g,"2019-05-30 17:40:10.961385",14
3354,b,"2019-05-30 17:40:21.718154",14
3355,c,"2019-05-30 17:40:33.500489",14
3356,s,"2019-05-30 17:40:41.354493",14
3357,j,"2019-05-30 17:40:50.390996",14
3358,c,"2019-05-30 17:41:00.829918",14
3359,g,"2019-05-30 17:41:10.325584",14
3360,b,"2019-05-30 17:41:19.768766",14
3361,sb,"2019-05-30 17:41:20.761887",14
3362,y,"2019-05-30 17:41:29.769431",14
3363,w,"2019-05-30 17:41:38.801815",14
3364,g,"2019-05-30 17:41:50.990502",14
3365,b,"2019-05-30 17:42:18.577671",14
3366,c,"2019-05-30 17:42:29.084177",14
3367,s,"2019-05-30 17:42:39.379650",14
3368,j,"2019-05-30 17:42:49.076214",14
3369,g,"2019-05-30 17:42:58.530257",14
3370,c,"2019-05-30 17:43:10.979415",14
3371,b,"2019-05-30 17:43:17.509495",14
3372,p,"2019-05-30 17:43:28.392669",14
3373,g,"2019-05-30 17:43:38.404466",14
3374,s,"2019-05-30 17:43:46.817210",14
3375,b,"2019-05-30 17:43:57.538861",14
3376,w,"2019-05-30 17:44:06.168295",14
3377,y,"2019-05-30 17:44:16.296475",14
3378,o,"2019-05-30 17:44:26.929611",14
3379,b,"2019-05-30 17:44:35.666366",14
3380,j,"2019-05-30 17:44:46.962222",14
3381,c,"2019-05-30 17:44:57.110946",14
3382,b,"2019-05-30 17:45:05.986134",14
3383,bw,"2019-05-30 17:45:20.349721",14
3384,g,"2019-05-30 17:45:25.855867",14
3385,c,"2019-05-30 17:45:35.464667",14
3386,sc,"2019-05-30 17:45:39.401782",14
3387,o,"2019-05-30 17:45:47.340798",14
3388,g,"2019-05-30 17:45:55.072144",14
3389,c,"2019-05-30 17:46:05.330439",14
3390,b,"2019-05-30 17:46:14.105086",14
3391,+,"2019-05-30 17:46:28.387950",14
3392,g,"2019-05-30 17:46:29.811422",14
3393,c,"2019-05-30 17:46:34.587306",14
3394,+,"2019-05-30 17:46:38.904474",14
3395,s,"2019-05-30 17:46:44.151368",14
3396,w,"2019-05-30 17:46:51.434534",14
3397,o,"2019-05-30 17:46:58.496352",14
3398,+,"2019-05-30 17:47:00.514814",14
3399,g,"2019-05-30 17:47:06.111811",14
3400,b,"2019-05-30 17:47:15.586844",14
3401,j,"2019-05-30 17:47:23.681466",14
3402,c,"2019-05-30 17:47:29.777582",14
3403,w,"2019-05-30 17:47:38.387414",14
3404,g,"2019-05-30 17:47:45.670777",14
3405,b,"2019-05-30 17:47:53.953318",14
3406,s,"2019-05-30 17:48:00.492859",14
3407,+,"2019-05-30 17:48:02.610695",14
3408,c,"2019-05-30 17:48:26.231510",14
3409,s,"2019-05-30 17:48:32.944289",14
3410,b,"2019-05-30 17:48:39.642114",14
3411,w,"2019-05-30 17:48:49.201605",14
3412,g,"2019-05-30 17:48:54.683147",14
3413,j,"2019-05-30 17:49:03.182452",14
3414,b,"2019-05-30 17:49:09.558960",14
3415,y,"2019-05-30 17:49:19.290701",14
3416,w,"2019-05-30 17:49:25.932678",14
